"MOD_NAME","ITM_NAME","SEQ_NO","ITM_TYPE","FLD_LEN","DECML","DSCR","update_stamp"
"RFQ_head_injury","hiq2","8","NUMBER","4","1","2) In your lifetime, how many head injuries have you had? Give your best estimate.","2020-01-13 15:33:12.0"
"RFQ_head_injury","hiqa1_age","9","NUMBER","4","0","A1) At what age (or in what year) did the head injury occur?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa1_year","10","NUMBER","4","0","A1) At what age (or in what year) did the head injury occur?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa1_9999","11","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa2","12","NUMBER","4","0","A2) Did you lose consciousness from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa3","13","NUMBER","4","0","A3) How long were you unconscious?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa4","14","NUMBER","4","0","A4) Did you have a skull fracture from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa5","15","NUMBER","4","0","A5) Did you have a seizure from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa6","16","NUMBER","4","0","A6) Did you have memory loss, amnesia, or trouble thinking from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqa7","17","NUMBER","4","0","A7) Were you hospitalized for this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb1_age","18","NUMBER","4","0","B1) At what age (or in what year) did the head injury occur? Answer both or either as you prefer.","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb1_year","19","NUMBER","4","0","B1) At what age (or in what year) did the head injury occur? Answer both or either as you prefer.","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb1_9999","20","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb2","21","NUMBER","4","0","B2) Did you lose consciousness from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb3","22","NUMBER","4","0","B3) How long were you unconscious?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb4","23","NUMBER","4","0","B4) Did you have a skull fracture from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb5","24","NUMBER","4","0","B5) Did you have a seizure from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb6","25","NUMBER","4","0","B6) Did you have memory loss, amnesia, or trouble thinking from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqb7","26","NUMBER","4","0","B7) Were you hospitalized for this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc3_age","27","NUMBER","4","0","C1) At what age (or in what year) did the head injury occur?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc3_year","28","NUMBER","4","0","C1) At what age (or in what year) did the head injury occur?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc3_9999","29","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc3unc","30","NUMBER","4","0","C2) Did you lose consciousness?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc33length","31","NUMBER","4","0","C3) How long were you unconscious?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc34fracture","32","NUMBER","4","0","C4) Did you have a skull fracture from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc35seizure","33","NUMBER","4","0","C5) Did you have a seizure from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc36amneisa","34","NUMBER","4","0","C6) Did you have memory loss, amnesia, or trouble thinking from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc37hospitaliz","35","NUMBER","4","0","C7) Were you hospitalized for this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc4_age","36","NUMBER","4","0","D1) At what age (or in what year) did the head injury occur?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc4_year","37","NUMBER","4","0","D1) At what age (or in what year) did the head injury occur?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc4_9999","38","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc4unc","39","NUMBER","4","0","D2) Did you lose consciousness?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc43length","40","NUMBER","4","0","D3) How long were you unconscious?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc44fracture","41","NUMBER","4","0","D4) Did you have a skull fracture from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc45seizure","42","NUMBER","4","0","D5) Did you have a seizure from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc46amneisa","43","NUMBER","4","0","D6) Did you have memory loss, amnesia, or trouble thinking from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc47hospitaliz","44","NUMBER","4","0","D7) Were you hospitalized for this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc5_age","45","NUMBER","4","0","Injury #5) Please provide your age (or the year) at the time of this injury.","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc5_year","46","NUMBER","4","0","Injury #5) Please provide your age (or the year) at the time of this injury.","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc5_9999","47","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc5unc","48","NUMBER","4","0","E2) Did you lose consciousness?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc53length","49","NUMBER","4","0","E3) How long were you unconscious?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc54fracture","50","NUMBER","4","0","E4) Did you have a skull fracture from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc55seizure","51","NUMBER","4","0","E5) Did you have a seizure from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc56amneisa","52","NUMBER","4","0","E6) Did you have memory loss, amnesia, or trouble thinking from this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqc57hospitaliz","53","NUMBER","4","0","E7) Were you hospitalized for this injury?","2018-05-24 11:27:10.0"
"RFQ_head_injury","hiqcomments","54","CHAR","500","","Comments: If you have any additional information about your head injuries, please provide it here","2018-05-24 11:27:10.0"
"RFQ_head_injury","head_injury_complete","55","NUMBER","4","0","if head_injury completed","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","","0","","","","Anti-Inflammatory Medication History","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","patno","1","NUMBER","6","0","PPMI patient number","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsaids_timestamp","2","CHAR","19","","nsaids date stamp","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","datacompns","3","CHAR","11","","Date of completion","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","compbyns","4","NUMBER","4","0","These questions were primarily completed by:","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","compby_relativespecifyns","5","CHAR","50","","Specify other relative","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","compby_otherspecifyns","6","CHAR","50","","Specify someone else","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1","7","NUMBER","4","0","1) Have you ever regularly taken ibuprofen-based non-aspirin medications, that is, at least two pills per week for 6 months or longer?

These include Ibuprofen, Advil, Motrin, Nuprin, and others.","2020-01-13 15:33:12.0"
"RFQ_Anti-Inflammatory Medication History","nsq1a_age","8","NUMBER","4","0","1a) At what age (or in what year) did you first start regularly taking an ibuprofen-based medication?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1a_year","9","NUMBER","4","0","1a) At what age (or in what year) did you first start regularly taking an ibuprofen-based medication?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1a_9999","10","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1b","11","NUMBER","4","0","Do you currently take an ibuprofen-based medication?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1b_age","12","NUMBER","4","0","1b) At what age (or in what year) did you last stop regularly taking an ibuprofen-based medication?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1b_year","13","NUMBER","4","0","1b) At what age (or in what year) did you last stop regularly taking an ibuprofen-based medication?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1b_9999","14","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1c","15","NUMBER","4","0","1c) During all the years that you regularly took an ibuprofen-based medication, did you ever stop taking it for a period of a year or more?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1c1","16","NUMBER","4","1","1c1) During all the years that you regularly took an ibuprofen-based medication, approximately how many years in total did you NOT regularly take ibuprofen-based medication?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1c_9999","17","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1d","18","NUMBER","4","1","1d) During the time you were regularly taking an ibuprofen-based medication, on average, about how many pills per week did you take?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq1d_9999","19","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2","20","NUMBER","4","0","2) Have you ever regularly taken aspirin, that is, at least two pills per week for 6 months or longer?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2a_age","21","NUMBER","4","0","2a) At what age (or in what year) did you first start regularly taking aspirin?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2a_year","22","NUMBER","4","0","2a) At what age (or in what year) did you first start regularly taking aspirin?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2a_9999","23","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2b","24","NUMBER","4","0","Do you currently take aspirin?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2b_age","25","NUMBER","4","0","2b) At what age (or in what year) did you last stop regularly taking aspirin?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2b_year","26","NUMBER","4","0","2b) At what age (or in what year) did you last stop regularly taking aspirin?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2b_9999","27","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2c","28","NUMBER","4","0","2c) During all the years that you were regularly taking aspirin did you ever stop taking it for a period of a year or more?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2c1","29","NUMBER","4","1","2c1) During all the years that you were regularly taking aspirin, approximately how many years in total did you NOT regularly take aspirin?","2020-01-13 15:33:12.0"
"RFQ_Anti-Inflammatory Medication History","nsq2c_9999","30","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq2d","31","NUMBER","4","1","2d) During the time you were regularly taking aspirin, on average, about how many pills per week did you take?","2020-01-13 15:33:12.0"
"RFQ_Anti-Inflammatory Medication History","nsq2d_9999","32","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3","33","NUMBER","4","0","3) Have you ever regularly taken other anti-inflammatory medications for pain, inflammation, or swelling, that is at least two pills per week for 6 months or longer? 

Please do NOT include Tylenol, acetaminophen, or narcotic pain relievers such as Vicodin or codeine or demerol.","2020-01-13 15:33:12.0"
"RFQ_Anti-Inflammatory Medication History","nsq3a_age","34","NUMBER","4","0","3a) At what age (or in what year) did you first start regularly taking other anti-inflammatory medications?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3a_year","35","NUMBER","4","0","3a) At what age (or in what year) did you first start regularly taking other anti-inflammatory medications?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3a_9999","36","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3b","37","NUMBER","4","0","Do you currently take other anti-inflammatory medications?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3b_age","38","NUMBER","4","0","3b) At what age (or in what year) did you last stop regularly taking other anti-inflammatory medications?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3b_year","39","NUMBER","4","0","3b) At what age (or in what year) did you last stop regularly taking other anti-inflammatory medications?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3b_9999","40","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3c","41","NUMBER","4","0","3c) During all the years that you were regularly taking other anti-inflammatory medications did you ever stop taking it for a period of a year or more?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3c1","42","NUMBER","4","1","3c1) During all the years that you were regularly taking other anti-inflammatory medications, approximately how many years in total did you NOT regularly take other anti-inflammatory medications?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3c_9999","43","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3d","44","NUMBER","4","1","3d) During the time you were regularly taking other anti-inflammatory medications, on average, about how many pills per week did you take?","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsq3d_9999","45","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nscomments","46","CHAR","500","","Comments: If you have any additional information about your use of these medications, please provide it here.","2018-05-24 11:27:10.0"
"RFQ_Anti-Inflammatory Medication History","nsaids_complete","47","NUMBER","4","0","if nsaids completed","2018-05-24 11:27:10.0"
"RFQ_occupation","","0","","","","occupation","2018-05-24 11:27:10.0"
"RFQ_occupation","patno","1","NUMBER","6","0","PPMI patient number","2018-05-24 11:27:10.0"
"RFQ_occupation","occupation_timestamp","2","CHAR","19","","occupation date stamp","2018-05-24 11:27:10.0"
"RFQ_occupation","datacompoc","3","CHAR","11","","Date of completion","2018-05-24 11:27:10.0"
"RFQ_occupation","compbyoc","4","NUMBER","4","0","These questions were primarily completed by:","2018-05-24 11:27:10.0"
"RFQ_occupation","compby_relativespecifyoc","5","CHAR","50","","Specify other relative","2018-05-24 11:27:10.0"
"RFQ_occupation","compby_otherspecifyoc","6","CHAR","50","","Specify someone else","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1","7","NUMBER","4","0","Have you ever been in the active Military?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1aage","8","NUMBER","4","0","At what age (or in what year) did you start serving in the military?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1ayr","9","NUMBER","4","0","At what age (or in what year) did you start serving in the military?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1a_9999","10","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1b","11","NUMBER","4","0","Are you currently serving in the military?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1bage","12","NUMBER","4","0","At what age (or in what year) did you stop serving in the military?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1byr","13","NUMBER","4","0","At what age (or in what year) did you stop serving in the military?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1b_9999","14","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1c","15","CHAR","50","","What was your longest held job title when you served in the military?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1d","16","NUMBER","4","0","What branch of the military were you in the longest?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1dother","17","CHAR","50","","Specify other branch of the military you were in the longest","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1ecity","18","CHAR","15","","In what city were you stationed the longest?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1estate","19","CHAR","15","","In what state or province were you stationed the longest?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1ecountry","20","CHAR","15","","In what country were you stationed the longest?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1f","21","NUMBER","4","0","Were you ever in combat?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1fcity","22","CHAR","15","","In what city were you in combat the longest?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1fstate","23","CHAR","15","","In what state or province were you in combat the longest?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1fcountry","24","CHAR","15","","In what country were you in combat the longest?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1f2","25","NUMBER","4","0","Were you ever a prisoner of war?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1f2icity","26","CHAR","15","","In what city were you imprisoned?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1f2istate","27","CHAR","15","","In what state or province were you imprisoned?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1f2icntry","28","CHAR","15","","In what country were you imprisoned?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq1f2iimo","29","NUMBER","4","1","How long were you imprisoned (months or years)?","2020-01-13 15:33:12.0"
"RFQ_occupation","ocq1f2iiyr","30","NUMBER","4","1","How long were you imprisoned (months or years)?","2020-01-13 15:33:12.0"
"RFQ_occupation","ocq1f2ii_9999","31","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2","32","NUMBER","4","0","Are you currently working?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2a","33","CHAR","50","","What is your job?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2btsk1","34","CHAR","100","","Task 1 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2btsk2","35","CHAR","100","","Task 2 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2btsk3","36","CHAR","100","","Task 3 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2btsk4","37","CHAR","100","","Task 4 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2c","38","NUMBER","4","0","Are you retired?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2c1age","39","NUMBER","4","0","At what age (or in what year) did you retire?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2c1yr","40","NUMBER","4","0","At what age (or in what year) did you retire?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq2c1_9999","41","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:10.0"
"RFQ_occupation","ocqlt","42","NUMBER","4","0","Please select your current age group:","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq3","43","CHAR","100","","What was your longest held occupation during young adulthood (through age 25)?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq3atsk1","44","CHAR","100","","Task 1 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq3atsk2","45","CHAR","100","","Task 2 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq3atsk3","46","CHAR","100","","Task 3 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq3atsk4","47","CHAR","100","","Task 4 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocskipto5","48","NUMBER","4","0","Was the job you had the longest from age 26-35 the same as the prior period?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq4","49","CHAR","100","","What was your longest held occupation from age 26-35?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq4atsk1","50","CHAR","100","","Task 1 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq4atsk2","51","CHAR","100","","Task 2 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq4atsk3","52","CHAR","100","","Task 3 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq4atsk4","53","CHAR","100","","Task 4 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocskipto6","54","NUMBER","4","0","Was the job you had the longest from age 36-45 the same as the prior period?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq5","55","CHAR","100","","What was your longest held occupation from age 36-45?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq5atsk1","56","CHAR","100","","Task 1 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq5atsk2","57","CHAR","100","","Task 2 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq5atsk3","58","CHAR","100","","Task 3 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq5atsk4","59","CHAR","100","","Task 4 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocskipto7","60","NUMBER","4","0","Was the job you had the longest from age 46-55 the same as the prior period?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq6","61","CHAR","100","","What was your longest held occupation from age 46-55?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq6atsk1","62","CHAR","100","","Task 1 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq6atsk2","63","CHAR","100","","Task 2 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq6atsk3","64","CHAR","100","","Task 3 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq6atsk4","65","CHAR","100","","Task 4 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocskipto8","66","NUMBER","4","0","Was the job you had the longest from age 56-65 the same as the prior period?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq7","67","CHAR","100","","What was your longest held occupation from age 56-65?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq7atsk1","68","CHAR","100","","Task 1 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq7atsk2","69","CHAR","100","","Task 2 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq7atsk3","70","CHAR","100","","Task 3 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq7atsk4","71","CHAR","100","","Task 4 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocskiptonxtfrm","72","NUMBER","4","0","Was the job you had the longest from age 66 and above the same as the prior period?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq8","73","CHAR","100","","What was your longest held occupation from age 66 and above?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq8atsk1","74","CHAR","100","","Task 1 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq8atsk2","75","CHAR","100","","Task 2 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq8atsk3","76","CHAR","100","","Task 3 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","ocq8atsk4","77","CHAR","100","","Task 4 - What are your major duties or tasks?","2018-05-24 11:27:10.0"
"RFQ_occupation","occomments","78","CHAR","500","","Comments: If you have any additional information about your occupational history, please provide it here.","2018-05-24 11:27:10.0"
"RFQ_occupation","occupation_complete","79","NUMBER","4","0","if occupation completed","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","","0","","","","pesticides_at_work","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","patno","1","NUMBER","6","0","PPMI patient number","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pesticides_at_work_timestamp","2","CHAR","19","","pesticides_at_work date stamp","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","datacomppw","3","CHAR","11","","Date of completion","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","compbypw","4","NUMBER","4","0","These questions were primarily completed by:","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","compby_relativespecifypw","5","CHAR","50","","Specify other relative","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","compby_otherspecifypw","6","CHAR","50","","Specify someone else","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwlabelintro1","7","NUMBER","4","0","Over your lifetime, have you ever had a JOB in which you mixed, applied, or were exposed in some other way to any type of pesticide, including herbicides (kill weeds), fungicides (kill fungus/mold), insecticides (kill insects), rodenticides (kill rats/mice) or fumigants (gas used to kill fung","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwlt","8","NUMBER","4","0","Please select your current age group:","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa1","9","NUMBER","4","0","A1) During this period of life (through age 25), did you work in a job where you mixed or applied pesticides, or were exposed in some other way?","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa1a_mxdapp","10","NUMBER","4","0","Were you exposed to pesticides because you mixed or applied them?","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa1aother","11","NUMBER","4","0","Were you exposed to pesticides in some other way?","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa1aspecify","12","CHAR","500","","Please provide specific details about this other exposure","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2_farm","13","NUMBER","4","0","Farming or Ranching","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2a_crops","14","NUMBER","4","0","When farming or ranching during this period of life, were you exposed to or did you use pesticides on crops?","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2a_cropscomment","15","CHAR","500","","Specify crops:","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2a_live","16","NUMBER","4","0","When farming or ranching during this period of life, were you exposed to or did you use pesticides on livestock/farm animals?","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2a_livecomment","17","CHAR","500","","Specify livestock / farm animals:","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2_agri","18","NUMBER","4","0","Other agricultural applications (for example, aerial spraying)","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2_for","19","NUMBER","4","0","Forestry","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2_land","20","NUMBER","4","0","Landscaping / Gardening / Groundskeeping","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2_nur","21","NUMBER","4","0","Nursery / Greenhouse","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2_xterm","22","NUMBER","4","0","Pest control / Exterminator","2018-05-24 11:27:10.0"
"RFQ_pesticides_at_work","pwa2_jan","23","NUMBER","4","0","Building maintenance / Janitorial","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwa2_other","24","NUMBER","4","0","Other","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwa2otherspec","25","CHAR","500","","Specify other job or industry","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwa2_9999","26","NUMBER","4","0","Mixed, applied or were exposed to pesticides, but don't know the job type","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwa3","27","NUMBER","4","1","A3) During this period, how many total years did you have jobs where you mixed, applied, or were exposed in some other way to pesticides?","2020-01-13 15:33:13.0"
